Date,Open,High,Low,Close,Volume
2013-03-28,9120.0,9120.0,8840.0,8980.0,135090
2013-03-29,8840.0,8980.0,8840.0,8910.0,36080
2013-04-01,8980.0,9190.0,8910.0,9190.0,88590
2013-04-02,9050.0,9260.0,9050.0,9260.0,95700
2013-04-03,9120.0,9260.0,8910.0,9050.0,124760
2013-04-04,9120.0,9120.0,8770.0,8910.0,116840
2013-04-05,9050.0,9190.0,8980.0,9120.0,218290
2013-04-08,9260.0,9260.0,9050.0,9120.0,99740
2013-04-09,9050.0,9120.0,8910.0,8980.0,141820
2013-04-10,8980.0,8980.0,8840.0,8840.0,505340
2013-04-11,8840.0,8980.0,8770.0,8980.0,133050
2013-04-12,8980.0,8980.0,8770.0,8910.0,98270
2013-04-15,8910.0,8910.0,8420.0,8700.0,82290
2013-04-16,8560.0,8700.0,8350.0,8700.0,246990
2013-04-17,8700.0,8840.0,8560.0,8700.0,109460
2013-04-18,8490.0,8630.0,8420.0,8630.0,463190
2013-04-22,8560.0,8630.0,8420.0,8560.0,204960
2013-04-23,8630.0,8630.0,8490.0,8630.0,90120
2013-04-24,8560.0,8630.0,8560.0,8560.0,181360
2013-04-25,8630.0,8700.0,8560.0,8700.0,59080
2013-04-26,8560.0,8700.0,8560.0,8700.0,82480
2013-05-02,8560.0,8980.0,8560.0,8910.0,157650
2013-05-03,8770.0,8980.0,8770.0,8910.0,73490
2013-05-06,8980.0,9050.0,8980.0,8980.0,77570
2013-05-07,8980.0,9050.0,8910.0,8980.0,340450
2013-05-08,8980.0,9050.0,8980.0,9050.0,69240
2013-05-09,8910.0,9050.0,8910.0,9050.0,61220
2013-05-10,9050.0,9120.0,8770.0,8980.0,144130
2013-05-13,8980.0,9050.0,8840.0,9050.0,82340
2013-05-14,9050.0,9050.0,8910.0,9050.0,35240
2013-05-15,9050.0,9050.0,8910.0,8980.0,115010
2013-05-16,9050.0,9050.0,8910.0,8910.0,58710
2013-05-17,8980.0,8980.0,8910.0,8980.0,41100
2013-05-20,8980.0,8980.0,8840.0,8980.0,20020
2013-05-21,8840.0,9050.0,8840.0,9050.0,31840
2013-05-22,8980.0,9260.0,8980.0,9260.0,246700
2013-05-23,9260.0,9260.0,8980.0,8980.0,199720
2013-05-24,8980.0,9190.0,8980.0,9120.0,355190
2013-05-27,9120.0,9470.0,9120.0,9400.0,255140
2013-05-28,9400.0,9540.0,9330.0,9400.0,243170
2013-05-29,9470.0,10040.0,9120.0,10040.0,848370
2013-05-30,10320.0,10600.0,10040.0,10040.0,1325820
2013-05-31,10250.0,10250.0,9540.0,9540.0,759040
2013-06-03,9540.0,9830.0,9400.0,9690.0,183400
2013-06-04,10320.0,10320.0,10040.0,10040.0,2422400
2013-06-05,9970.0,9970.0,9760.0,9760.0,635050
2013-06-06,9690.0,9760.0,9610.0,9610.0,549640
2013-06-07,9610.0,9760.0,9540.0,9760.0,906520
2013-06-10,10110.0,10110.0,9830.0,9830.0,1263220
2013-06-11,9900.0,9900.0,9540.0,9610.0,1013170
2013-06-12,9690.0,9830.0,9610.0,9690.0,650840
2013-06-13,9610.0,9760.0,9400.0,9540.0,643900
2013-06-14,9540.0,9540.0,9120.0,9120.0,1565440
2013-06-17,9190.0,9190.0,8910.0,8980.0,1538990
2013-06-18,9050.0,9120.0,8980.0,8980.0,1364110
2013-06-19,9120.0,9120.0,8980.0,8980.0,951470
2013-06-20,8980.0,9050.0,8910.0,8910.0,357810
2013-06-21,8840.0,8980.0,8770.0,8840.0,635240
2013-06-24,8910.0,8980.0,8700.0,8770.0,755930
2013-06-25,8770.0,8770.0,8350.0,8630.0,946390
2013-06-26,8630.0,8700.0,8420.0,8630.0,1003120
2013-06-27,8630.0,8840.0,8630.0,8840.0,345020
2013-06-28,8840.0,8910.0,8770.0,8770.0,320100
2013-07-01,8770.0,8770.0,8560.0,8630.0,155160
2013-07-02,8700.0,8980.0,8630.0,8910.0,413990
2013-07-03,8910.0,8980.0,8770.0,8910.0,514930
2013-07-04,8910.0,9050.0,8840.0,8840.0,1982700
2013-07-05,8910.0,8910.0,8770.0,8840.0,144780
2013-07-08,8840.0,8840.0,8630.0,8700.0,238650
2013-07-09,8700.0,8840.0,8700.0,8840.0,280430
2013-07-10,8910.0,8910.0,8700.0,8770.0,207760
2013-07-11,8770.0,8910.0,8700.0,8910.0,2499420
2013-07-12,8910.0,9120.0,8840.0,9120.0,2300070
2013-07-15,9120.0,9190.0,8840.0,9050.0,2470510
2013-07-16,9050.0,9120.0,8840.0,8980.0,3291530
2013-07-17,8980.0,9120.0,8840.0,8980.0,3892710
2013-07-18,8910.0,9050.0,8840.0,8910.0,4173320
2013-07-19,8980.0,9050.0,8840.0,8980.0,3411160
2013-07-22,8980.0,8980.0,8840.0,8910.0,4404440
2013-07-23,8910.0,8980.0,8840.0,8910.0,4466240
2013-07-24,8910.0,8980.0,8770.0,8910.0,2637950
2013-07-25,8910.0,8980.0,8840.0,8980.0,4287660
2013-07-26,8980.0,8980.0,8840.0,8980.0,3877670
2013-07-29,8910.0,8980.0,8840.0,8840.0,1029000
2013-07-30,8840.0,8910.0,8700.0,8700.0,176550
2013-07-31,8700.0,8840.0,8560.0,8840.0,273900
2013-08-01,8700.0,8910.0,8700.0,8910.0,185760
2013-08-02,8840.0,8980.0,8840.0,8910.0,171820
2013-08-05,8840.0,8980.0,8840.0,8980.0,264270
2013-08-06,8910.0,9050.0,8840.0,9050.0,397020
2013-08-07,9050.0,9330.0,8980.0,9260.0,506530
2013-08-08,9260.0,9330.0,9190.0,9260.0,280580
2013-08-09,9260.0,9330.0,9120.0,9260.0,268440
2013-08-12,9260.0,9260.0,9050.0,9050.0,185980
2013-08-13,9120.0,9190.0,9050.0,9120.0,225200
2013-08-14,9120.0,9190.0,8980.0,9190.0,190870
2013-08-15,9260.0,9400.0,9260.0,9260.0,844420
2013-08-16,9260.0,9330.0,9190.0,9330.0,305030
2013-08-19,9330.0,9470.0,9260.0,9260.0,433700
2013-08-20,9260.0,9330.0,9050.0,9120.0,442460
2013-08-21,9120.0,9260.0,8980.0,9190.0,330550
2013-08-22,9120.0,9470.0,9120.0,9330.0,629460
2013-08-23,9330.0,9400.0,9050.0,9260.0,284080
2013-08-26,9260.0,9260.0,9050.0,9120.0,284690
2013-08-27,9050.0,9120.0,8980.0,8980.0,145150
2013-08-28,8910.0,8910.0,8490.0,8910.0,774770
2013-08-29,8840.0,8910.0,8630.0,8630.0,463010
2013-08-30,8630.0,8770.0,8630.0,8770.0,157030
2013-09-03,8700.0,8770.0,8630.0,8700.0,166220
2013-09-04,8630.0,8770.0,8560.0,8700.0,363360
2013-09-05,8630.0,8770.0,8560.0,8700.0,280670
2013-09-06,8700.0,8980.0,8630.0,8910.0,1846240
2013-09-09,8840.0,8910.0,8700.0,8700.0,309190
2013-09-10,8700.0,8910.0,8700.0,8840.0,129590
2013-09-11,8840.0,8910.0,8770.0,8910.0,223790
2013-09-12,8840.0,8910.0,8770.0,8840.0,148430
2013-09-13,8770.0,8980.0,8770.0,8840.0,195260
2013-09-16,8910.0,8910.0,8770.0,8770.0,266060
2013-09-17,8840.0,8840.0,8770.0,8770.0,116100
2013-09-18,8770.0,8840.0,8700.0,8770.0,153790
2013-09-19,8840.0,8840.0,8770.0,8770.0,170480
2013-09-20,8770.0,8770.0,8630.0,8630.0,883320
2013-09-23,8770.0,8770.0,8630.0,8700.0,69140
2013-09-24,8630.0,8770.0,8630.0,8770.0,176720
2013-09-25,8770.0,8840.0,8700.0,8700.0,325130
2013-09-26,8700.0,8840.0,8700.0,8770.0,141530
2013-09-27,8770.0,8840.0,8700.0,8770.0,137190
2013-09-30,8770.0,8840.0,8700.0,8770.0,369040
2013-10-01,8770.0,8840.0,8700.0,8700.0,432890
2013-10-02,8770.0,8840.0,8700.0,8770.0,276360
2013-10-03,8840.0,8840.0,8700.0,8770.0,212530
2013-10-04,8770.0,8840.0,8770.0,8840.0,382690
2013-10-07,8840.0,8980.0,8770.0,8980.0,472720
2013-10-08,8980.0,9120.0,8980.0,8980.0,1562330
2013-10-09,9050.0,9050.0,8910.0,8980.0,87560
2013-10-10,8980.0,8980.0,8840.0,8980.0,163200
2013-10-11,8980.0,9050.0,8910.0,8980.0,242240
2013-10-14,8980.0,8980.0,8840.0,8910.0,57260
2013-10-15,8840.0,8980.0,8840.0,8980.0,186260
2013-10-16,8980.0,9120.0,8980.0,9050.0,363210
2013-10-17,9050.0,9190.0,9050.0,9120.0,251590
2013-10-18,9120.0,9190.0,8980.0,9190.0,208190
2013-10-21,9190.0,9330.0,9120.0,9260.0,247830
2013-10-22,9260.0,9400.0,9260.0,9330.0,247120
2013-10-23,9400.0,9470.0,9330.0,9470.0,255940
2013-10-24,9470.0,9470.0,9260.0,9330.0,133480
2013-10-25,9330.0,9400.0,9260.0,9330.0,71350
2013-10-28,9330.0,9330.0,9190.0,9260.0,52520
2013-10-29,9190.0,9260.0,9120.0,9260.0,90160
2013-10-30,9330.0,9400.0,9260.0,9400.0,182310
2013-10-31,9400.0,9470.0,9400.0,9470.0,132420
2013-11-01,9470.0,9470.0,9330.0,9400.0,81420
2013-11-04,9400.0,9470.0,9260.0,9400.0,88640
2013-11-05,9330.0,9470.0,9190.0,9330.0,90080
2013-11-06,9260.0,9400.0,9260.0,9330.0,217440
2013-11-07,9330.0,9400.0,9190.0,9330.0,198630
2013-11-08,9260.0,9330.0,9260.0,9260.0,122590
2013-11-11,9330.0,9330.0,9120.0,9260.0,74310
2013-11-12,9260.0,9330.0,9120.0,9260.0,212900
2013-11-13,9190.0,9330.0,9190.0,9260.0,257600
2013-11-14,9120.0,9330.0,9120.0,9330.0,469050
2013-11-15,9330.0,9400.0,9260.0,9330.0,482580
2013-11-18,9400.0,9540.0,9330.0,9400.0,470600
2013-11-19,9400.0,9540.0,9330.0,9540.0,355360
2013-11-20,9470.0,9540.0,9400.0,9540.0,186590
2013-11-21,9540.0,9690.0,9470.0,9540.0,229600
2013-11-22,9540.0,9610.0,9470.0,9540.0,251730
2013-11-25,9540.0,9690.0,9540.0,9610.0,229550
2013-11-26,9610.0,9610.0,9400.0,9610.0,731520
2013-11-27,9610.0,9610.0,9400.0,9400.0,522130
2013-11-28,9470.0,9540.0,9400.0,9540.0,275520
2013-11-29,9540.0,9690.0,9540.0,9690.0,358020
2013-12-02,9610.0,9830.0,9610.0,9830.0,176520
2013-12-03,9830.0,9970.0,9830.0,9970.0,282280
2013-12-04,9900.0,10040.0,9900.0,9970.0,69710
2013-12-05,9970.0,10040.0,9830.0,9970.0,238180
2013-12-06,9900.0,9970.0,9900.0,9970.0,81510
2013-12-09,10040.0,10040.0,9900.0,9970.0,105100
2013-12-10,9970.0,10110.0,9900.0,10040.0,311260
2013-12-11,10040.0,10040.0,9900.0,10040.0,69190
2013-12-12,9970.0,10040.0,9970.0,10040.0,44460
2013-12-13,9970.0,10110.0,9970.0,9970.0,95740
2013-12-16,9830.0,9970.0,9470.0,9470.0,300030
2013-12-17,9540.0,9830.0,9470.0,9830.0,158210
2013-12-18,9830.0,9970.0,9610.0,9970.0,54910
2013-12-19,9760.0,9900.0,9690.0,9830.0,210000
2013-12-20,9830.0,9830.0,9260.0,9260.0,610150
2013-12-23,9540.0,9830.0,9470.0,9830.0,78040
2013-12-24,9690.0,9830.0,9610.0,9760.0,130170
2013-12-25,9760.0,9760.0,9540.0,9690.0,164890
2013-12-26,9690.0,9900.0,9610.0,9830.0,465220
2013-12-27,9900.0,9900.0,9690.0,9830.0,149540
2013-12-30,9830.0,9830.0,9610.0,9690.0,244580
2013-12-31,9830.0,9900.0,9540.0,9830.0,96990
2014-01-02,9830.0,9900.0,9760.0,9830.0,74950
2014-01-03,9830.0,9900.0,9760.0,9900.0,91920
2014-01-06,9900.0,9900.0,9760.0,9900.0,111760
2014-01-07,9900.0,9900.0,9830.0,9900.0,294120
2014-01-08,9830.0,9900.0,9830.0,9830.0,109890
2014-01-09,9830.0,9900.0,9760.0,9900.0,185370
2014-01-10,9970.0,10040.0,9900.0,9970.0,143010
2014-01-13,10040.0,10040.0,9900.0,9970.0,102090
2014-01-14,9970.0,9970.0,9900.0,9900.0,111540
2014-01-15,9830.0,9970.0,9830.0,9900.0,165250
2014-01-16,9900.0,9900.0,9830.0,9900.0,53630
2014-01-17,9900.0,10530.0,9900.0,10180.0,561090
2014-01-20,10320.0,10810.0,10320.0,10670.0,1235820
2014-01-21,10810.0,11230.0,10320.0,11160.0,659560
2014-01-22,11160.0,11230.0,10810.0,10810.0,418970
2014-01-23,10810.0,10810.0,10530.0,10600.0,130540
2014-01-24,10670.0,10740.0,10530.0,10740.0,191230
2014-01-27,10740.0,10740.0,10670.0,10740.0,148840
2014-02-06,10740.0,10740.0,10460.0,10600.0,263650
2014-02-07,10740.0,10740.0,10390.0,10460.0,223270
2014-02-10,10460.0,10670.0,10460.0,10670.0,94390
2014-02-11,10810.0,10810.0,10670.0,10740.0,613520
2014-02-12,10740.0,10880.0,10670.0,10880.0,165600
2014-02-13,10880.0,10950.0,10810.0,10950.0,289440
2014-02-14,10950.0,11020.0,10810.0,10810.0,146690
2014-02-17,10810.0,10810.0,10670.0,10740.0,178110
2014-02-18,10950.0,11020.0,10810.0,10950.0,306040
2014-02-19,11090.0,11090.0,10880.0,11020.0,194840
2014-02-20,11020.0,11020.0,10810.0,11020.0,213160
2014-02-21,11020.0,11020.0,10880.0,10880.0,148430
2014-02-24,11020.0,11020.0,10880.0,10950.0,86730
2014-02-25,10880.0,11020.0,10880.0,10950.0,143390
2014-02-26,10950.0,10950.0,10810.0,10880.0,107900
2014-02-27,10950.0,10950.0,10810.0,10950.0,155860
2014-02-28,10950.0,10950.0,10740.0,10740.0,183980
2014-03-03,10810.0,10880.0,10390.0,10460.0,298310
2014-03-04,10390.0,10460.0,10180.0,10320.0,364470
2014-03-05,10390.0,10530.0,10320.0,10460.0,333980
2014-03-06,10460.0,10670.0,10460.0,10460.0,209630
2014-03-07,10460.0,10600.0,10460.0,10530.0,93650
2014-03-10,10600.0,10670.0,10530.0,10600.0,112090
2014-03-11,10600.0,10670.0,10460.0,10530.0,100320
2014-03-12,10740.0,10950.0,10670.0,10810.0,525690
2014-03-13,10810.0,10880.0,10740.0,10810.0,297830
2014-03-14,10810.0,10810.0,10600.0,10670.0,321940
2014-03-17,10810.0,11020.0,10810.0,11020.0,1132960
2014-03-18,10880.0,10950.0,10810.0,10880.0,1153490
2014-03-19,10810.0,10950.0,10810.0,10880.0,430220
2014-03-20,10880.0,10950.0,10740.0,10740.0,424610
2014-03-21,10880.0,11020.0,10810.0,11020.0,2543040
2014-03-24,10950.0,11020.0,10810.0,10950.0,238500
2014-03-25,10880.0,10880.0,10740.0,10740.0,205980
2014-03-26,10740.0,10740.0,10250.0,10320.0,316700
2014-03-27,10460.0,10460.0,10110.0,10460.0,570750
2014-03-28,10530.0,10530.0,10390.0,10390.0,300040
2014-03-31,10530.0,10530.0,10320.0,10320.0,230690
2014-04-01,10320.0,10320.0,10110.0,10180.0,398500
2014-04-02,10180.0,10250.0,9970.0,10180.0,836130
2014-04-03,10250.0,10390.0,10250.0,10320.0,142310
2014-04-04,10320.0,10390.0,10250.0,10320.0,825720
2014-04-07,10320.0,10390.0,10250.0,10250.0,816100
2014-04-08,10180.0,10250.0,9970.0,9970.0,875040
2014-04-10,10110.0,10180.0,9830.0,9900.0,1327050
2014-04-11,9760.0,9830.0,9610.0,9690.0,494540
2014-04-14,9690.0,9690.0,9470.0,9610.0,766980
2014-04-15,9540.0,9760.0,9470.0,9540.0,656970
2014-04-16,9470.0,9540.0,9190.0,9260.0,858690
2014-04-17,9330.0,9470.0,9260.0,9330.0,872910
2014-04-18,9330.0,9330.0,9050.0,9120.0,654850
2014-04-21,9120.0,9190.0,8980.0,9050.0,385040
2014-04-22,8980.0,9260.0,8980.0,9260.0,898000
2014-04-23,9330.0,9540.0,9260.0,9400.0,779980
2014-04-24,9400.0,9470.0,9330.0,9400.0,319690
2014-04-25,9330.0,9470.0,9330.0,9400.0,642550
2014-04-28,9400.0,9400.0,9120.0,9190.0,452850
2014-04-29,9190.0,9330.0,9050.0,9120.0,588810
2014-05-05,9120.0,9120.0,8980.0,8980.0,768250
2014-05-06,8770.0,8910.0,8700.0,8910.0,877520
2014-05-07,8770.0,9120.0,8770.0,9050.0,391550
2014-05-08,8840.0,8840.0,8490.0,8770.0,1477880
2014-05-09,8700.0,8980.0,8700.0,8980.0,609100
2014-05-12,8910.0,8910.0,8490.0,8770.0,475820
2014-05-13,8560.0,8770.0,8560.0,8770.0,193560
2014-05-14,8700.0,9120.0,8700.0,9050.0,360580
2014-05-15,9050.0,9190.0,8840.0,9050.0,251360
2014-05-16,8910.0,9190.0,8910.0,9120.0,138200
2014-05-19,9260.0,9400.0,9190.0,9400.0,651700
2014-05-20,9260.0,9400.0,9120.0,9330.0,74920
2014-05-21,9400.0,9470.0,9260.0,9400.0,510090
2014-05-22,9400.0,9470.0,9260.0,9260.0,283130
2014-05-23,9330.0,9400.0,9260.0,9330.0,188440
2014-05-26,9330.0,9470.0,9260.0,9400.0,336430
2014-05-27,9400.0,9400.0,9330.0,9400.0,151300
2014-05-28,9400.0,9400.0,9260.0,9330.0,139920
2014-05-29,9330.0,9470.0,9330.0,9400.0,227100
2014-05-30,9400.0,9610.0,9260.0,9610.0,455870
2014-06-02,9540.0,9540.0,9400.0,9470.0,206710
2014-06-03,9470.0,9470.0,9400.0,9400.0,148340
2014-06-04,9400.0,9400.0,8980.0,9050.0,107760
2014-06-05,9050.0,9190.0,8910.0,9120.0,94140
2014-06-06,9120.0,9190.0,9120.0,9120.0,107290
2014-06-09,9190.0,9260.0,9120.0,9260.0,112650
2014-06-10,9260.0,9260.0,9120.0,9190.0,178030
2014-06-11,9190.0,9260.0,9190.0,9190.0,87450
2014-06-12,9190.0,9260.0,9120.0,9120.0,158980
2014-06-13,9120.0,9190.0,9050.0,9050.0,154110
2014-06-16,9050.0,9120.0,9050.0,9120.0,128740
2014-06-17,9050.0,9120.0,8980.0,9050.0,137500
2014-06-18,9050.0,9120.0,8980.0,9120.0,195090
2014-06-19,9050.0,9050.0,8910.0,8910.0,224650
2014-06-20,8980.0,9120.0,8770.0,8770.0,1200250
2014-06-23,8910.0,8980.0,8840.0,8910.0,289800
2014-06-24,8910.0,8980.0,8840.0,8910.0,289340
2014-06-25,8910.0,9050.0,8910.0,9050.0,277900
2014-06-26,9050.0,9120.0,8980.0,9050.0,165720
2014-06-27,9050.0,9050.0,8910.0,8910.0,75660
2014-06-30,8910.0,8980.0,8840.0,8980.0,213360
2014-07-01,8980.0,9120.0,8980.0,9050.0,183330
2014-07-02,9050.0,9120.0,8980.0,9050.0,47370
2014-07-03,9120.0,9190.0,9050.0,9190.0,198570
2014-07-04,9190.0,9330.0,9120.0,9330.0,271870
2014-07-07,9970.0,9970.0,9970.0,9970.0,662250
2014-07-08,10530.0,10530.0,9970.0,10040.0,1315750
2014-07-09,10040.0,10110.0,9970.0,9970.0,307680
2014-07-10,9970.0,9970.0,9690.0,9760.0,289160
2014-07-11,9690.0,9830.0,9690.0,9760.0,446060
2014-07-14,9830.0,9900.0,9690.0,9760.0,274390
2014-07-15,9760.0,9900.0,9760.0,9830.0,323760
2014-07-16,9900.0,9900.0,9760.0,9830.0,405580
2014-07-17,9830.0,9830.0,9690.0,9690.0,256930
2014-07-18,9690.0,9970.0,9690.0,9830.0,781080
2014-07-21,9970.0,10110.0,9830.0,9900.0,756480
2014-07-22,9900.0,9970.0,9830.0,9830.0,218190
2014-07-23,9900.0,9900.0,9830.0,9830.0,149720
2014-07-24,9830.0,9970.0,9760.0,9900.0,730540
2014-07-25,9970.0,10390.0,9900.0,10250.0,1328790
2014-07-28,10250.0,10250.0,10110.0,10110.0,509880
2014-07-29,10250.0,10250.0,10040.0,10250.0,397580
2014-07-30,10250.0,10320.0,10180.0,10250.0,331720
2014-07-31,10250.0,10460.0,10180.0,10390.0,803780
2014-08-01,10390.0,10670.0,10320.0,10600.0,638690
2014-08-04,10600.0,11020.0,10600.0,10950.0,979240
2014-08-05,10950.0,10950.0,10740.0,10810.0,1891980
2014-08-06,10900.0,11330.0,10760.0,11190.0,1804610
2014-08-07,11050.0,11190.0,11050.0,11120.0,629310
2014-08-08,10970.0,11120.0,10900.0,10970.0,871560
2014-08-11,10900.0,10970.0,10830.0,10970.0,624140
2014-08-12,10970.0,11330.0,10970.0,11330.0,1732400
2014-08-13,11190.0,11330.0,11120.0,11260.0,1657240
2014-08-14,11330.0,11410.0,11120.0,11330.0,1829170
2014-08-15,11410.0,11480.0,11190.0,11190.0,2248120
2014-08-18,11260.0,11410.0,11190.0,11260.0,615090
2014-08-19,11330.0,11410.0,11190.0,11260.0,704120
2014-08-20,11260.0,11330.0,11120.0,11120.0,770600
2014-08-21,11190.0,11260.0,10970.0,11190.0,1112210
2014-08-22,11190.0,11550.0,11190.0,11410.0,1635580
2014-08-25,11550.0,11700.0,11480.0,11620.0,1655160
2014-08-26,12350.0,12350.0,12240.0,12350.0,717890
2014-08-27,12670.0,12880.0,12350.0,12350.0,3137220
2014-08-28,12350.0,12350.0,11920.0,12020.0,3366640
2014-08-29,12240.0,12780.0,11920.0,12560.0,3117820
2014-09-03,12560.0,12670.0,12350.0,12450.0,3399560
2014-09-04,12350.0,12450.0,12240.0,12350.0,2269860
2014-09-05,12240.0,12350.0,11920.0,11920.0,5229900
2014-09-08,12020.0,12350.0,12020.0,12130.0,1466720
2014-09-09,12130.0,12130.0,11700.0,11920.0,1881730
2014-09-10,11810.0,12020.0,11590.0,11810.0,3656420
2014-09-11,11810.0,12020.0,11700.0,11700.0,2160590
2014-09-12,11810.0,12020.0,11810.0,11920.0,1671630
2014-09-15,11920.0,12020.0,11700.0,11700.0,1576130
2014-09-16,11700.0,11700.0,11380.0,11700.0,2744360
2014-09-17,11810.0,11810.0,11490.0,11700.0,1987090
2014-09-18,11700.0,11700.0,11490.0,11700.0,1683380
2014-09-19,11590.0,11920.0,11490.0,11700.0,3504070
2014-09-22,11810.0,11920.0,11700.0,11700.0,750170
2014-09-23,11700.0,12020.0,11700.0,12020.0,1498020
2014-09-24,12020.0,12020.0,11810.0,11920.0,1182150
2014-09-25,11590.0,11590.0,11160.0,11160.0,7753290
2014-09-26,11060.0,11380.0,11060.0,11060.0,2115680
2014-09-29,10950.0,10950.0,10350.0,10410.0,2850510
2014-09-30,10220.0,10430.0,9830.0,10310.0,4871710
2014-10-01,10310.0,10630.0,10310.0,10630.0,1688520
2014-10-02,10630.0,10630.0,10430.0,10520.0,2455680
2014-10-03,10430.0,11060.0,10370.0,10740.0,4304000
2014-10-06,10950.0,11160.0,10840.0,10950.0,1352160
2014-10-07,11060.0,11060.0,10840.0,10840.0,1531200
2014-10-08,10740.0,10950.0,10710.0,10710.0,1628530
2014-10-09,10740.0,10840.0,10480.0,10500.0,3946480
2014-10-10,10460.0,10670.0,10390.0,10430.0,1715080
2014-10-13,10430.0,10610.0,10430.0,10480.0,1207120
2014-10-14,10480.0,10520.0,10330.0,10330.0,2095390
2014-10-15,10310.0,10330.0,10160.0,10240.0,1838510
2014-10-16,10180.0,10240.0,9880.0,9980.0,2950030
2014-10-17,9920.0,10070.0,9810.0,9940.0,2491500
2014-10-20,9980.0,10310.0,9960.0,10090.0,1219710
2014-10-21,10160.0,10500.0,10130.0,10500.0,2846410
2014-10-22,10520.0,10610.0,10310.0,10310.0,2071480
2014-10-23,10240.0,10350.0,10160.0,10160.0,1575350
2014-10-24,10160.0,10280.0,10110.0,10240.0,740530
2014-10-27,10160.0,10260.0,10030.0,10070.0,1231950
2014-10-28,10050.0,10130.0,10030.0,10050.0,912980
2014-10-29,10130.0,10240.0,10070.0,10240.0,1124220
2014-10-30,10260.0,10310.0,10200.0,10220.0,772160
2014-10-31,10220.0,10310.0,10110.0,10310.0,970860
2014-11-03,10410.0,10610.0,10390.0,10560.0,2671730
2014-11-04,10480.0,10560.0,10390.0,10410.0,1086740
2014-11-05,10410.0,10460.0,10280.0,10410.0,751310
2014-11-06,10430.0,10430.0,10310.0,10330.0,747280
2014-11-07,10330.0,10370.0,10280.0,10370.0,567090
2014-11-10,10370.0,10560.0,10370.0,10460.0,1522760
2014-11-11,10460.0,10480.0,10390.0,10430.0,761240
2014-11-12,10430.0,10520.0,10430.0,10480.0,1106560
2014-11-13,10480.0,10540.0,10430.0,10480.0,934660
2014-11-14,10480.0,10630.0,10410.0,10610.0,2765430
2014-11-17,10630.0,10710.0,10610.0,10650.0,1164180
2014-11-18,10590.0,10610.0,10410.0,10410.0,1353050
2014-11-19,10370.0,10430.0,10350.0,10390.0,884820
2014-11-20,10410.0,10480.0,10350.0,10350.0,835340
2014-11-21,10350.0,10390.0,10280.0,10310.0,948120
2014-11-24,10310.0,10430.0,10200.0,10310.0,781250
2014-11-25,10370.0,10590.0,10350.0,10590.0,1661680
2014-11-26,10630.0,10630.0,10390.0,10390.0,1543650
2014-11-27,10410.0,10410.0,10310.0,10350.0,360070
2014-11-28,10410.0,10540.0,10370.0,10370.0,1001310
2014-12-01,10370.0,10520.0,10370.0,10430.0,403800
2014-12-02,10500.0,10500.0,10410.0,10410.0,868170
2014-12-03,10410.0,10430.0,10350.0,10370.0,1457650
2014-12-04,10390.0,10460.0,10370.0,10390.0,516730
2014-12-05,10390.0,10500.0,10390.0,10460.0,890450
2014-12-08,10480.0,10540.0,10390.0,10500.0,985520
2014-12-09,10460.0,10480.0,10180.0,10260.0,1396920
2014-12-10,10200.0,10500.0,10200.0,10460.0,765320
2014-12-11,10310.0,10520.0,10310.0,10350.0,1202410
2014-12-12,10330.0,10410.0,10330.0,10350.0,672740
2014-12-15,10350.0,10370.0,10310.0,10330.0,412390
2014-12-16,10310.0,10310.0,10070.0,10090.0,1232870
2014-12-17,10090.0,10130.0,9450.0,9660.0,2256690
2014-12-18,9810.0,10130.0,9680.0,10110.0,1089700
2014-12-19,10050.0,10220.0,10010.0,10090.0,3336130
2014-12-22,10180.0,10180.0,10090.0,10090.0,835050
2014-12-23,10090.0,10130.0,9960.0,9980.0,196630
2014-12-24,10070.0,10070.0,9980.0,10030.0,110740
2014-12-25,10050.0,10050.0,9860.0,9860.0,165880
2014-12-26,9860.0,10070.0,9750.0,10010.0,824220
2014-12-29,9900.0,10110.0,9900.0,10070.0,446970
2014-12-30,10130.0,10200.0,10090.0,10200.0,1029140
2014-12-31,10220.0,10310.0,10180.0,10240.0,334990
2015-01-05,10240.0,10240.0,10160.0,10220.0,320790
2015-01-06,10180.0,10260.0,10160.0,10260.0,462360
2015-01-07,10260.0,10310.0,10200.0,10240.0,319600
2015-01-08,10240.0,10390.0,10240.0,10310.0,788420
2015-01-09,10310.0,10430.0,10260.0,10260.0,969330
2015-01-12,10260.0,10350.0,10160.0,10160.0,472380
2015-01-13,10130.0,10220.0,10070.0,10110.0,784490
2015-01-14,10180.0,10180.0,10090.0,10110.0,585600
2015-01-15,10110.0,10200.0,10050.0,10180.0,826580
2015-01-16,10180.0,10180.0,10090.0,10160.0,275570
2015-01-19,10160.0,10280.0,10130.0,10160.0,407620
2015-01-20,10180.0,10220.0,10110.0,10110.0,316350
2015-01-21,10110.0,10180.0,10110.0,10110.0,227060
2015-01-22,10180.0,10180.0,10110.0,10110.0,204950
2015-01-23,10180.0,10310.0,10160.0,10310.0,770380
2015-01-26,10410.0,10500.0,10310.0,10350.0,241650
2015-01-27,10350.0,10370.0,10180.0,10310.0,517330
2015-01-28,10220.0,10310.0,10200.0,10220.0,323250
2015-01-29,10220.0,10260.0,10180.0,10220.0,185770
2015-01-30,10240.0,10390.0,10220.0,10310.0,938950
2015-02-02,10310.0,10330.0,10240.0,10240.0,408830
