Date,Open,High,Low,Close,Volume
2013-04-05,7850.0,7850.0,7580.0,7630.0,294150
2013-04-08,7630.0,7730.0,7630.0,7730.0,162030
2013-04-09,7660.0,7730.0,7630.0,7660.0,120270
2013-04-10,7660.0,7700.0,7140.0,7140.0,502130
2013-04-11,7160.0,7360.0,7120.0,7240.0,566150
2013-04-12,7210.0,7240.0,6990.0,7040.0,354980
2013-04-15,6990.0,7020.0,6620.0,6700.0,329800
2013-04-16,6600.0,6940.0,6430.0,6870.0,589680
2013-04-17,6700.0,6940.0,6700.0,6920.0,367680
2013-04-18,6770.0,6820.0,6700.0,6700.0,484490
2013-04-22,6670.0,6700.0,6550.0,6550.0,426580
2013-04-23,6550.0,6700.0,6550.0,6620.0,363270
2013-04-24,6620.0,6700.0,6530.0,6530.0,314110
2013-04-25,6620.0,6720.0,6620.0,6720.0,136300
2013-04-26,6820.0,6850.0,6720.0,6720.0,236810
2013-05-02,6750.0,6750.0,6670.0,6670.0,37320
2013-05-03,6620.0,6670.0,6620.0,6670.0,116280
2013-05-06,6750.0,6890.0,6700.0,6870.0,320990
2013-05-07,6890.0,6940.0,6820.0,6850.0,299510
2013-05-08,6850.0,6890.0,6820.0,6890.0,119680
2013-05-09,6890.0,6890.0,6800.0,6820.0,167260
2013-05-10,6820.0,6890.0,6720.0,6750.0,195930
2013-05-13,6700.0,6820.0,6700.0,6820.0,92860
2013-05-14,6770.0,6800.0,6670.0,6670.0,199140
2013-05-15,6720.0,6870.0,6700.0,6850.0,242740
2013-05-16,6870.0,7240.0,6850.0,7210.0,942020
2013-05-17,7120.0,7160.0,7020.0,7020.0,189370
2013-05-20,7020.0,7260.0,7020.0,7210.0,398580
2013-05-21,7240.0,7410.0,7210.0,7240.0,287420
2013-05-22,7360.0,7360.0,7240.0,7240.0,361120
2013-05-23,7240.0,7240.0,6990.0,7020.0,514520
2013-05-24,7120.0,7140.0,6940.0,6990.0,522000
2013-05-27,7120.0,7340.0,7120.0,7240.0,804540
2013-05-28,7310.0,7310.0,7240.0,7290.0,727480
2013-05-29,7340.0,7340.0,7260.0,7260.0,628100
2013-05-30,7290.0,7530.0,7260.0,7530.0,1205890
2013-05-31,7610.0,7700.0,7530.0,7580.0,689950
2013-06-03,7510.0,7630.0,7510.0,7610.0,401000
2013-06-04,7560.0,7610.0,7410.0,7410.0,651470
2013-06-05,7410.0,7510.0,7390.0,7510.0,334390
2013-06-06,7430.0,7730.0,7430.0,7680.0,388650
2013-06-07,7750.0,7880.0,7750.0,7850.0,594630
2013-06-10,7800.0,8000.0,7750.0,7780.0,698650
2013-06-11,7830.0,7830.0,7660.0,7680.0,706730
2013-06-12,7560.0,7730.0,7480.0,7480.0,743040
2013-06-13,7480.0,7610.0,7460.0,7580.0,303570
2013-06-14,7580.0,7630.0,7510.0,7510.0,497930
2013-06-17,7510.0,7700.0,7510.0,7510.0,482070
2013-06-18,7510.0,7660.0,7510.0,7610.0,434260
2013-06-19,7530.0,7630.0,7530.0,7610.0,284760
2013-06-20,7580.0,7580.0,7480.0,7580.0,606070
2013-06-21,7580.0,7610.0,7510.0,7560.0,1335940
2013-06-24,7460.0,7530.0,7190.0,7240.0,856880
2013-06-25,7190.0,7190.0,6750.0,6800.0,778690
2013-06-26,6750.0,6820.0,6580.0,6620.0,1080010
2013-06-27,6670.0,6820.0,6620.0,6770.0,537660
2013-06-28,6850.0,6890.0,6770.0,6870.0,250140
2013-07-01,6850.0,6850.0,6720.0,6720.0,190510
2013-07-02,6720.0,6820.0,6720.0,6820.0,74490
2013-07-03,6850.0,6870.0,6720.0,6720.0,246800
2013-07-04,6720.0,6820.0,6720.0,6720.0,235290
2013-07-05,6800.0,6800.0,6720.0,6750.0,108700
2013-07-08,6700.0,6770.0,6700.0,6770.0,117450
2013-07-09,6750.0,6800.0,6720.0,6770.0,105910
2013-07-10,6720.0,6800.0,6700.0,6700.0,238650
2013-07-11,6700.0,6750.0,6650.0,6750.0,189980
2013-07-12,6770.0,6820.0,6750.0,6820.0,155760
2013-07-15,6850.0,6870.0,6800.0,6820.0,269500
2013-07-16,6770.0,6850.0,6770.0,6800.0,190580
2013-07-17,6800.0,6800.0,6750.0,6800.0,226070
2013-07-18,6770.0,6820.0,6750.0,6770.0,241470
2013-07-19,6820.0,6940.0,6800.0,6870.0,607350
2013-07-22,6870.0,6920.0,6820.0,6850.0,115210
2013-07-23,6850.0,7020.0,6820.0,6940.0,551970
2013-07-24,6870.0,6940.0,6770.0,6770.0,458990
2013-07-25,6770.0,6850.0,6750.0,6750.0,184080
2013-07-26,6750.0,6820.0,6700.0,6750.0,231630
2013-07-29,6670.0,6800.0,6580.0,6620.0,220170
2013-07-30,6620.0,6700.0,6620.0,6670.0,132300
2013-07-31,6650.0,6700.0,6580.0,6580.0,143940
2013-08-01,6650.0,6650.0,6550.0,6550.0,357500
2013-08-02,6600.0,6650.0,6580.0,6620.0,87330
2013-08-05,6620.0,6650.0,6600.0,6650.0,89320
2013-08-06,6650.0,6720.0,6600.0,6720.0,422260
2013-08-07,6750.0,6750.0,6650.0,6650.0,188380
2013-08-08,6650.0,6700.0,6600.0,6600.0,122680
2013-08-09,6620.0,6620.0,6580.0,6600.0,168040
2013-08-12,6580.0,6620.0,6580.0,6580.0,230110
2013-08-13,6580.0,6620.0,6530.0,6530.0,370930
2013-08-14,6530.0,6550.0,6530.0,6550.0,207680
2013-08-15,6550.0,6670.0,6550.0,6620.0,241320
2013-08-16,6620.0,6670.0,6620.0,6620.0,214020
2013-08-19,6620.0,6700.0,6600.0,6600.0,683340
2013-08-20,6600.0,6600.0,6550.0,6550.0,523600
2013-08-21,6580.0,6580.0,6530.0,6580.0,257190
2013-08-22,6530.0,6580.0,6400.0,6400.0,630520
2013-08-23,6480.0,6480.0,6180.0,6180.0,1079540
2013-08-26,6130.0,6260.0,6040.0,6180.0,845580
2013-08-27,6160.0,6180.0,6130.0,6160.0,173520
2013-08-28,6130.0,6130.0,6010.0,6040.0,960680
2013-08-29,6040.0,6080.0,5720.0,5720.0,1183920
2013-08-30,5740.0,6060.0,5740.0,6060.0,1140480
2013-09-03,6010.0,6080.0,5820.0,5820.0,321820
2013-09-04,5820.0,5910.0,5740.0,5790.0,497700
2013-09-05,5860.0,5960.0,5770.0,5910.0,214020
2013-09-06,5960.0,6010.0,5890.0,6010.0,529910
2013-09-09,6010.0,6010.0,5820.0,5820.0,645580
2013-09-10,5890.0,5890.0,5840.0,5860.0,346140
2013-09-11,5910.0,6060.0,5890.0,5960.0,403970
2013-09-12,5960.0,6010.0,5940.0,5960.0,339720
2013-09-13,5990.0,6040.0,5990.0,6010.0,326650
2013-09-16,6160.0,6230.0,6130.0,6180.0,718300
2013-09-17,6230.0,6400.0,6210.0,6330.0,1104560
2013-09-18,6330.0,6330.0,6180.0,6180.0,352070
2013-09-19,6230.0,6310.0,6180.0,6180.0,541550
2013-09-20,6230.0,6260.0,6110.0,6260.0,1632120
2013-09-23,6230.0,6230.0,6110.0,6210.0,248800
2013-09-24,6210.0,6330.0,6160.0,6260.0,196450
2013-09-25,6280.0,6350.0,6210.0,6280.0,239890
2013-09-26,6310.0,6330.0,6160.0,6280.0,314840
2013-09-27,6280.0,6350.0,6260.0,6330.0,305180
2013-09-30,6350.0,6620.0,6350.0,6600.0,850970
2013-10-01,6600.0,6820.0,6600.0,6800.0,1317150
2013-10-02,6770.0,6920.0,6770.0,6850.0,636820
2013-10-03,6850.0,6850.0,6720.0,6800.0,416050
2013-10-04,6800.0,6940.0,6720.0,6890.0,409850
2013-10-07,6940.0,6990.0,6890.0,6970.0,376080
2013-10-08,6970.0,7120.0,6920.0,7120.0,790490
2013-10-09,7040.0,7120.0,7020.0,7020.0,335050
2013-10-10,7020.0,7070.0,6970.0,6970.0,221130
2013-10-11,7020.0,7090.0,7020.0,7070.0,432490
2013-10-14,7070.0,7120.0,7070.0,7070.0,358640
2013-10-15,7070.0,7120.0,7020.0,7090.0,246130
2013-10-16,7120.0,7340.0,7090.0,7310.0,549920
2013-10-17,7340.0,7340.0,7210.0,7240.0,244580
2013-10-18,7240.0,7290.0,7190.0,7290.0,183840
2013-10-21,7310.0,7310.0,7240.0,7260.0,149520
2013-10-22,7260.0,7290.0,7190.0,7210.0,237630
2013-10-23,7260.0,7410.0,7260.0,7390.0,767030
2013-10-24,7310.0,7390.0,7310.0,7340.0,275800
2013-10-25,7360.0,7360.0,7310.0,7360.0,313500
2013-10-28,7360.0,7360.0,7210.0,7240.0,127840
2013-10-29,7140.0,7260.0,7140.0,7260.0,200890
2013-10-30,7240.0,7310.0,7210.0,7210.0,102450
2013-10-31,7290.0,7310.0,7210.0,7240.0,306730
2013-11-01,7290.0,7290.0,7210.0,7210.0,55140
2013-11-04,7190.0,7210.0,7090.0,7090.0,302890
2013-11-05,7120.0,7210.0,7090.0,7210.0,160270
2013-11-06,7260.0,7290.0,7210.0,7290.0,100630
2013-11-07,7290.0,7340.0,7260.0,7310.0,336660
2013-11-08,7210.0,7340.0,7210.0,7310.0,177490
2013-11-11,7210.0,7360.0,7210.0,7360.0,350210
2013-11-12,7340.0,7340.0,7260.0,7290.0,238320
2013-11-13,7240.0,7290.0,7240.0,7240.0,237390
2013-11-14,7210.0,7290.0,7210.0,7260.0,83190
2013-11-15,7260.0,7290.0,7260.0,7290.0,100880
2013-11-18,7290.0,7360.0,7290.0,7310.0,155410
2013-11-19,7120.0,7260.0,7120.0,7140.0,484590
2013-11-20,7140.0,7190.0,7090.0,7190.0,498340
2013-11-21,7160.0,7240.0,7090.0,7090.0,508680
2013-11-22,7120.0,7120.0,7070.0,7090.0,214450
2013-11-25,7140.0,7140.0,7070.0,7090.0,226190
2013-11-26,7090.0,7120.0,7020.0,7020.0,179560
2013-11-27,7020.0,7070.0,6920.0,6940.0,579660
2013-11-28,6940.0,6940.0,6870.0,6940.0,192780
2013-11-29,6940.0,6990.0,6920.0,6990.0,247990
2013-12-02,6990.0,7020.0,6940.0,6970.0,68290
2013-12-03,6940.0,6990.0,6940.0,6970.0,335130
2013-12-04,6970.0,6970.0,6890.0,6890.0,176890
2013-12-05,6890.0,6890.0,6720.0,6750.0,797050
2013-12-06,6820.0,6870.0,6800.0,6850.0,88990
2013-12-09,6870.0,6870.0,6800.0,6870.0,217550
2013-12-10,6870.0,6870.0,6800.0,6820.0,134190
2013-12-11,6800.0,6820.0,6700.0,6700.0,176860
2013-12-12,6700.0,6700.0,6600.0,6620.0,300100
2013-12-13,6600.0,6620.0,6550.0,6550.0,337670
2013-12-16,6530.0,6580.0,6480.0,6500.0,538500
2013-12-17,6500.0,6600.0,6500.0,6580.0,305950
2013-12-18,6550.0,6650.0,6550.0,6600.0,1290810
2013-12-19,6600.0,6720.0,6580.0,6670.0,2255780
2013-12-20,6670.0,6670.0,6580.0,6580.0,2834510
2013-12-23,6620.0,6650.0,6580.0,6650.0,809720
2013-12-24,6620.0,6620.0,6550.0,6600.0,1112870
2013-12-25,6600.0,6600.0,6530.0,6580.0,600280
2013-12-26,6580.0,6620.0,6550.0,6620.0,621860
2013-12-27,6620.0,6650.0,6580.0,6580.0,602070
2013-12-30,6550.0,6600.0,6480.0,6480.0,883410
2013-12-31,6530.0,6600.0,6480.0,6580.0,377610
2014-01-02,6600.0,6600.0,6530.0,6550.0,333900
2014-01-03,6550.0,6700.0,6550.0,6670.0,813360
2014-01-06,6700.0,6720.0,6620.0,6650.0,375890
2014-01-07,6750.0,6850.0,6720.0,6800.0,2372530
2014-01-08,6820.0,6890.0,6770.0,6890.0,1474370
2014-01-09,6890.0,6970.0,6870.0,6940.0,697120
2014-01-10,6940.0,6970.0,6820.0,6820.0,855370
2014-01-13,6820.0,6820.0,6650.0,6750.0,1691140
2014-01-14,6750.0,6820.0,6720.0,6800.0,983210
2014-01-15,6820.0,6850.0,6750.0,6800.0,729090
2014-01-16,6800.0,6850.0,6750.0,6800.0,1361150
2014-01-17,6850.0,7070.0,6850.0,6970.0,2643720
2014-01-20,7020.0,7340.0,6990.0,7160.0,2886110
2014-01-21,7210.0,7260.0,6990.0,7260.0,1899570
2014-01-22,7290.0,7290.0,7140.0,7160.0,1489060
2014-01-23,7160.0,7240.0,7120.0,7190.0,1020730
2014-01-24,7190.0,7190.0,7040.0,7090.0,1152110
2014-01-27,7090.0,7090.0,6990.0,6990.0,743890
2014-02-06,6990.0,6990.0,6820.0,6850.0,1232150
2014-02-07,6870.0,6920.0,6800.0,6820.0,693300
2014-02-10,6850.0,6940.0,6800.0,6940.0,488760
2014-02-11,6970.0,7020.0,6920.0,6940.0,954100
2014-02-12,6940.0,7120.0,6940.0,7120.0,1140490
2014-02-13,7160.0,7210.0,7090.0,7090.0,924000
2014-02-14,7090.0,7160.0,7090.0,7120.0,638900
2014-02-17,7120.0,7140.0,7020.0,7070.0,702690
2014-02-18,7040.0,7120.0,7040.0,7120.0,686890
2014-02-19,7140.0,7160.0,7090.0,7140.0,810790
2014-02-20,7160.0,7290.0,7070.0,7140.0,1245820
2014-02-21,7160.0,7160.0,7090.0,7120.0,489570
2014-02-24,7140.0,7160.0,7090.0,7140.0,430120
2014-02-25,7140.0,7210.0,7140.0,7210.0,1179140
2014-02-26,7310.0,7480.0,7310.0,7430.0,1692630
2014-02-27,7430.0,7610.0,7430.0,7480.0,1604570
2014-02-28,7480.0,7700.0,7360.0,7510.0,1322660
2014-03-03,7610.0,7610.0,7310.0,7310.0,1194230
2014-03-04,7210.0,7410.0,7160.0,7310.0,996660
2014-03-05,7310.0,7430.0,7310.0,7360.0,678050
2014-03-06,7360.0,7390.0,7310.0,7360.0,553810
2014-03-07,7360.0,7410.0,7340.0,7340.0,760200
2014-03-10,7340.0,7610.0,7340.0,7560.0,893900
2014-03-11,7560.0,7700.0,7560.0,7630.0,1440940
2014-03-12,7610.0,7680.0,7510.0,7510.0,1081320
2014-03-13,7510.0,7660.0,7510.0,7660.0,796550
2014-03-14,7700.0,7700.0,7560.0,7680.0,820920
2014-03-17,7580.0,7610.0,7510.0,7560.0,910890
2014-03-18,7560.0,7560.0,7460.0,7480.0,576830
2014-03-19,7480.0,7610.0,7480.0,7580.0,801270
2014-03-20,7580.0,7610.0,7510.0,7530.0,689800
2014-03-21,7560.0,7800.0,7530.0,7630.0,3372760
2014-03-24,7750.0,7850.0,7730.0,7800.0,1332010
2014-03-25,7830.0,7880.0,7700.0,7780.0,1244340
2014-03-26,7750.0,7780.0,7410.0,7460.0,1491940
2014-03-27,7460.0,7530.0,7390.0,7460.0,1248890
2014-03-28,7460.0,7630.0,7460.0,7560.0,980460
2014-03-31,7560.0,7700.0,7510.0,7560.0,1075020
2014-04-01,7580.0,7780.0,7460.0,7630.0,1542170
2014-04-02,7630.0,7730.0,7510.0,7660.0,752860
2014-04-03,7700.0,7730.0,7630.0,7680.0,619120
2014-04-04,7730.0,7730.0,7660.0,7680.0,354790
2014-04-07,7630.0,7750.0,7630.0,7700.0,504290
2014-04-08,7680.0,7730.0,7680.0,7730.0,772700
2014-04-10,7750.0,7780.0,7660.0,7660.0,870900
2014-04-11,7660.0,7660.0,7580.0,7610.0,658470
2014-04-14,7610.0,7610.0,7510.0,7530.0,659610
2014-04-15,7560.0,7560.0,7340.0,7360.0,945980
2014-04-16,7360.0,7410.0,6870.0,7210.0,799140
2014-04-17,7310.0,7310.0,7190.0,7210.0,1063560
2014-04-18,7310.0,7310.0,7090.0,7090.0,669860
2014-04-21,6990.0,7190.0,6990.0,6990.0,555160
2014-04-22,6990.0,7190.0,6990.0,7120.0,455180
2014-04-23,7160.0,7290.0,7090.0,7120.0,1228250
2014-04-24,7120.0,7140.0,7070.0,7120.0,495860
2014-04-25,7120.0,7140.0,7040.0,7120.0,618400
2014-04-28,6990.0,7120.0,6970.0,6990.0,843660
2014-04-29,7070.0,7090.0,6970.0,7070.0,168700
2014-05-05,6990.0,7070.0,6620.0,6650.0,613130
2014-05-06,6620.0,6670.0,6350.0,6500.0,569510
2014-05-07,6620.0,6620.0,6480.0,6550.0,312630
2014-05-08,6500.0,6500.0,6110.0,6110.0,1770040
2014-05-09,5910.0,6260.0,5910.0,6230.0,907580
2014-05-12,6130.0,6230.0,5820.0,5840.0,1179560
2014-05-13,5840.0,5960.0,5770.0,5960.0,764660
2014-05-14,5960.0,6380.0,5960.0,6380.0,1159110
2014-05-15,6380.0,6530.0,6130.0,6350.0,1470070
2014-05-16,6260.0,6620.0,6260.0,6620.0,630360
2014-05-19,6650.0,6720.0,6530.0,6720.0,574880
2014-05-20,6620.0,6720.0,6500.0,6700.0,280870
2014-05-21,6720.0,6720.0,6600.0,6670.0,289340
2014-05-22,6670.0,6700.0,6620.0,6620.0,463230
2014-05-23,6620.0,6620.0,6450.0,6450.0,493560
2014-05-26,6580.0,6700.0,6450.0,6700.0,319920
2014-05-27,6700.0,6990.0,6670.0,6990.0,482210
2014-05-28,6990.0,7140.0,6990.0,7090.0,849320
2014-05-29,7120.0,7160.0,6970.0,7020.0,360170
2014-05-30,7020.0,7120.0,6970.0,7120.0,397450
2014-06-02,7140.0,7140.0,6970.0,7120.0,306000
2014-06-03,7120.0,7120.0,7070.0,7090.0,229670
2014-06-04,7020.0,7070.0,6940.0,6990.0,68300
2014-06-05,6870.0,6970.0,6850.0,6850.0,208520
2014-06-06,6990.0,7120.0,6940.0,7070.0,331530
2014-06-09,7090.0,7140.0,7040.0,7070.0,373710
2014-06-10,7090.0,7120.0,7020.0,7020.0,304310
2014-06-11,7070.0,7140.0,7040.0,7140.0,329650
2014-06-12,7240.0,7460.0,7210.0,7310.0,535340
2014-06-13,7390.0,7410.0,7340.0,7390.0,286880
2014-06-16,7340.0,7340.0,7240.0,7340.0,692070
2014-06-17,7310.0,7360.0,7290.0,7360.0,513190
2014-06-18,7670.0,7760.0,7580.0,7640.0,1258160
2014-06-19,7580.0,7610.0,7410.0,7520.0,472560
2014-06-20,7520.0,7610.0,7320.0,7320.0,1663210
2014-06-23,7320.0,7730.0,7320.0,7700.0,1147970
2014-06-24,7670.0,7730.0,7640.0,7640.0,645440
2014-06-25,7640.0,7760.0,7640.0,7730.0,730210
2014-06-26,7730.0,7820.0,7700.0,7760.0,829790
2014-06-27,7760.0,7790.0,7730.0,7730.0,480590
2014-06-30,7790.0,7790.0,7670.0,7700.0,65430
2014-07-01,7730.0,7730.0,7610.0,7640.0,452640
2014-07-02,7700.0,7700.0,7580.0,7610.0,307940
2014-07-03,7640.0,7670.0,7580.0,7610.0,251340
2014-07-04,7610.0,7700.0,7580.0,7670.0,419000
2014-07-07,7700.0,7760.0,7670.0,7730.0,481630
2014-07-08,7730.0,7730.0,7670.0,7700.0,177750
2014-07-09,7700.0,7700.0,7610.0,7610.0,261180
2014-07-10,7610.0,7670.0,7550.0,7550.0,272570
2014-07-11,7580.0,7580.0,7520.0,7550.0,290530
2014-07-14,7550.0,7580.0,7490.0,7550.0,115020
2014-07-15,7580.0,7610.0,7550.0,7580.0,265080
2014-07-16,7580.0,7700.0,7580.0,7670.0,392220
2014-07-17,7640.0,7700.0,7610.0,7610.0,203220
2014-07-18,7670.0,7700.0,7610.0,7700.0,391340
2014-07-21,7700.0,7730.0,7610.0,7700.0,237300
2014-07-22,7640.0,7670.0,7580.0,7580.0,128580
2014-07-23,7550.0,7640.0,7550.0,7610.0,54230
2014-07-24,7580.0,7640.0,7580.0,7640.0,178060
2014-07-25,7580.0,7670.0,7580.0,7580.0,202600
2014-07-28,7580.0,7580.0,7470.0,7520.0,192670
2014-07-29,7490.0,7580.0,7470.0,7580.0,167520
2014-07-30,7520.0,7580.0,7470.0,7520.0,92210
2014-07-31,7490.0,7550.0,7470.0,7520.0,164230
2014-08-01,7490.0,7580.0,7490.0,7580.0,148610
2014-08-04,7490.0,7610.0,7490.0,7610.0,247230
2014-08-05,7610.0,7700.0,7550.0,7700.0,529870
2014-08-06,7700.0,7700.0,7640.0,7640.0,133380
2014-08-07,7610.0,7640.0,7610.0,7640.0,319690
2014-08-08,7610.0,7670.0,7610.0,7610.0,165270
2014-08-11,7580.0,7640.0,7520.0,7550.0,219270
2014-08-12,7550.0,7610.0,7550.0,7580.0,67530
2014-08-13,7580.0,7640.0,7580.0,7640.0,206990
2014-08-14,7640.0,7640.0,7550.0,7610.0,205890
2014-08-15,7550.0,7610.0,7520.0,7550.0,199200
2014-08-18,7550.0,7610.0,7550.0,7580.0,192610
2014-08-19,7580.0,7610.0,7550.0,7580.0,377640
2014-08-20,7550.0,7850.0,7550.0,7790.0,1362550
2014-08-21,7790.0,7990.0,7760.0,7990.0,1269510
2014-08-22,7990.0,8080.0,7970.0,7990.0,782990
2014-08-25,7990.0,8050.000000000001,7940.0,8050.000000000001,1071600
2014-08-26,8050.000000000001,8200.0,7970.0,8200.0,1074900
2014-08-27,8109.999999999999,8170.0,8020.0,8109.999999999999,397700
2014-08-28,8109.999999999999,8140.000000000001,7990.0,8080.0,435590
2014-08-29,8080.0,8260.0,8080.0,8230.0,764530
2014-09-03,8230.0,8380.0,8230.0,8320.0,497010
2014-09-04,8260.0,8460.0,8170.0,8460.0,1262820
2014-09-05,8460.0,8640.0,8380.0,8610.0,586820
2014-09-08,8610.0,8640.0,8550.0,8610.0,331740
2014-09-09,8610.0,8610.0,8380.0,8410.0,720410
2014-09-10,8460.0,8460.0,8260.0,8410.0,626170
2014-09-11,8380.0,8440.0,8320.0,8380.0,131340
2014-09-12,8350.0,8380.0,8260.0,8380.0,170420
2014-09-15,8380.0,8380.0,8140.000000000001,8170.0,549300
2014-09-16,8140.000000000001,8170.0,7910.0,8050.000000000001,766540
2014-09-17,8050.000000000001,8080.0,7970.0,7990.0,307610
2014-09-18,7990.0,8170.0,7990.0,8020.0,107130
2014-09-19,7940.0,8020.0,7730.0,7730.0,1531950
2014-09-22,7880.0,7970.0,7880.0,7880.0,522460
2014-09-23,7880.0,7940.0,7850.0,7880.0,139320
2014-09-24,7880.0,7940.0,7820.0,7850.0,748120
2014-09-25,7820.0,7850.0,7700.0,7790.0,818580
2014-09-26,7880.0,7880.0,7760.0,7760.0,556060
2014-09-29,7730.0,7730.0,7670.0,7700.0,996190
2014-09-30,7640.0,7760.0,7640.0,7670.0,1088850
2014-10-01,7790.0,7820.0,7670.0,7760.0,1156710
2014-10-02,7790.0,8050.000000000001,7790.0,8050.000000000001,631980
2014-10-03,8080.0,8109.999999999999,8050.000000000001,8080.0,838150
2014-10-06,8020.0,8080.0,7970.0,7990.0,420510
2014-10-07,7990.0,8020.0,7940.0,7990.0,241160
2014-10-08,7990.0,7990.0,7910.0,7940.0,142470
2014-10-09,7940.0,8050.000000000001,7910.0,7990.0,303110
2014-10-10,8020.0,8020.0,7940.0,7940.0,242990
2014-10-13,7940.0,7940.0,7850.0,7940.0,213690
2014-10-14,7880.0,7940.0,7850.0,7850.0,105230
2014-10-15,7790.0,7910.0,7730.0,7910.0,268140
2014-10-16,7850.0,7880.0,7760.0,7850.0,372630
2014-10-17,7790.0,7820.0,7640.0,7760.0,544860
2014-10-20,7760.0,7910.0,7730.0,7820.0,86000
2014-10-21,7850.0,7880.0,7790.0,7850.0,82890
2014-10-22,7790.0,7910.0,7790.0,7850.0,204730
2014-10-23,7820.0,7850.0,7760.0,7790.0,315030
2014-10-24,7760.0,7850.0,7760.0,7790.0,115150
2014-10-27,7790.0,7820.0,7640.0,7640.0,151010
2014-10-28,7640.0,7790.0,7640.0,7790.0,225500
2014-10-29,7700.0,7820.0,7700.0,7730.0,122130
2014-10-30,7790.0,7850.0,7730.0,7850.0,170230
2014-10-31,7880.0,8170.0,7850.0,8140.000000000001,855140
2014-11-03,8140.000000000001,8290.0,8109.999999999999,8290.0,581720
2014-11-04,8290.0,8290.0,8080.0,8080.0,352520
2014-11-05,8109.999999999999,8109.999999999999,8020.0,8050.000000000001,209710
2014-11-06,8050.000000000001,8080.0,7970.0,7990.0,127270
2014-11-07,7940.0,8140.000000000001,7940.0,7990.0,195560
2014-11-10,7970.0,8140.000000000001,7970.0,8020.0,338860
2014-11-11,7990.0,8050.000000000001,7990.0,7990.0,170350
2014-11-12,8020.0,8080.0,8020.0,8020.0,101700
2014-11-13,8050.000000000001,8080.0,8020.0,8020.0,171600
2014-11-14,8020.0,8080.0,8020.0,8080.0,188030
2014-11-17,8020.0,8140.000000000001,8020.0,8020.0,166070
2014-11-18,8080.0,8080.0,7940.0,7940.0,114620
2014-11-19,8020.0,8020.0,7820.0,7820.0,119230
2014-11-20,7820.0,7990.0,7820.0,7990.0,206200
2014-11-21,7990.0,8170.0,7990.0,8080.0,456310
2014-11-24,7940.0,8050.000000000001,7940.0,8050.000000000001,224230
2014-11-25,8050.000000000001,8170.0,8050.000000000001,8109.999999999999,383160
2014-11-26,8170.0,8170.0,7940.0,7940.0,492430
2014-11-27,7940.0,8050.000000000001,7940.0,8020.0,36380
2014-11-28,8020.0,8200.0,8020.0,8140.000000000001,648600
2014-12-01,8020.0,8320.0,7990.0,8290.0,542630
2014-12-02,8290.0,8290.0,8230.0,8260.0,289470
2014-12-03,8170.0,8440.0,8170.0,8440.0,653260
2014-12-04,8380.0,8670.0,8380.0,8610.0,703580
2014-12-05,8610.0,9110.0,8610.0,8910.0,1092600
2014-12-08,8820.0,9350.0,8790.0,9230.0,835330
2014-12-09,9230.0,9490.0,9140.0,9290.0,1044670
2014-12-10,9260.0,9260.0,8700.0,8820.0,823420
2014-12-11,8520.0,8910.0,8460.0,8730.0,743660
2014-12-12,8730.0,9110.0,8580.0,9110.0,243360
2014-12-15,8960.0,9050.0,8700.0,8940.0,629530
2014-12-16,8940.0,9140.0,8790.0,8990.0,854290
2014-12-17,8880.0,9050.0,8850.0,8910.0,1415730
2014-12-18,8960.0,9020.0,8880.0,8940.0,1108650
2014-12-19,8880.0,9050.0,8320.0,8320.0,4879410
2014-12-22,8440.0,8760.0,8440.0,8760.0,521470
2014-12-23,8610.0,9110.0,8610.0,8990.0,1385040
2014-12-24,8910.0,9050.0,8790.0,8880.0,436330
2014-12-25,8820.0,8910.0,8760.0,8790.0,405750
2014-12-26,8790.0,9110.0,8670.0,9050.0,1898200
2014-12-29,9080.0,9430.0,9050.0,9320.0,1415520
2014-12-30,9320.0,9520.0,9320.0,9410.0,1208200
2014-12-31,9380.0,9490.0,9290.0,9380.0,854260
2015-01-05,9320.0,9430.0,9230.0,9380.0,310010
2015-01-06,9380.0,9990.0,9380.0,9990.0,1684600
2015-01-07,10020.0,10170.0,9730.0,9880.0,1430340
2015-01-08,9900.0,10290.0,9880.0,10170.0,904240
2015-01-09,10260.0,10870.0,10260.0,10850.0,2286680
2015-01-12,10870.0,11110.0,10790.0,10930.0,3059730
2015-01-13,10870.0,10960.0,10730.0,10870.0,1496280
2015-01-14,10820.0,11200.0,10820.0,10990.0,2338820
2015-01-15,10930.0,11110.0,10820.0,10820.0,1083780
2015-01-16,10820.0,10820.0,10610.0,10670.0,678030
2015-01-19,10700.0,10930.0,10400.0,10400.0,922600
2015-01-20,10400.0,10610.0,10380.0,10580.0,802390
2015-01-21,10580.0,10580.0,10400.0,10400.0,536600
2015-01-22,10400.0,10850.0,10260.0,10640.0,1904310
2015-01-23,10730.0,11170.0,10670.0,10900.0,1369330
2015-01-26,10900.0,11020.0,10760.0,10760.0,498570
2015-01-27,10730.0,10820.0,10430.0,10670.0,1039610
2015-01-28,10670.0,11050.0,10580.0,10990.0,1341830
2015-01-29,10990.0,10990.0,10820.0,10850.0,591880
2015-01-30,10820.0,10820.0,10460.0,10490.0,1161160
2015-02-02,10430.0,10610.0,10400.0,10490.0,608170
2015-02-03,10460.0,10520.0,9790.0,9790.0,1492700
2015-02-04,9550.0,9790.0,9380.0,9730.0,1365870
2015-02-05,9850.0,10290.0,9850.0,10260.0,814650
